 # CO2 IR 
 # For interval boundaries, see corresponding files  
 #Temperature(K)  100,  150,  200,  250,  300,  350,  400,  600, 
 #P(bar) 1.00e-05, 1.00e-04, 1.00e-03, 1.00e-02, 1.00e-01, 1.00e+00, 1.00e+01, 1.00e+02, 

  Quadrature weights w(quad)        Quadrature abscissas (g)
  0.00100   9.77756e-34 4.87246e-33 2.37260e-32 3.75577e-31 2.30464e-30 4.77118e-30 3.18873e-29 4.40248e-28 
  0.01000   9.75195e-33 4.87150e-32 2.36957e-31 3.72792e-30 2.16952e-29 4.24310e-29 1.77909e-28 1.15249e-27 
  0.10000   9.74942e-32 4.84524e-31 2.31251e-30 2.83219e-29 9.38626e-29 1.39460e-28 2.96669e-28 2.55944e-27 
  1.00000   8.12644e-31 3.87446e-30 1.34682e-29 3.90571e-29 7.74187e-29 2.20527e-28 5.80747e-28 4.85255e-27 
 10.00000   1.48923e-30 7.96654e-30 1.35083e-29 4.73713e-29 3.14663e-28 8.95033e-28 1.19143e-27 1.35988e-27 
100.00000   1.77712e-30 5.46622e-30 1.02933e-29 1.57440e-28 4.24312e-28 4.90989e-28 5.75471e-28 6.36328e-28 

          4
          100.0
  0.00001   8.61852e-45 5.16185e-44 1.60670e-43 1.58264e-42 1.19178e-41 2.32625e-41 9.46663e-41 3.34925e-39 
  0.00010   8.61431e-44 5.15554e-43 1.60740e-42 1.57418e-41 1.16670e-40 2.25433e-40 8.73325e-40 2.61816e-38 
  0.00100   8.62050e-43 5.15547e-42 1.60579e-41 1.55615e-40 1.12602e-39 2.12976e-39 7.83276e-39 1.97090e-37 
  0.01000   8.60935e-42 5.14270e-41 1.58509e-40 1.48154e-39 9.17209e-39 1.65931e-38 5.42636e-38 6.41010e-37 
  0.10000   8.31772e-41 4.79860e-40 1.36160e-39 9.71873e-39 3.79048e-38 6.14001e-38 1.43415e-37 3.38774e-37 
  1.00000   3.21429e-40 2.36112e-39 7.94156e-39 2.09000e-38 3.27404e-38 3.64679e-38 4.12324e-38 4.87937e-38 
 10.00000   4.62404e-40 3.30610e-39 9.10055e-39 1.37186e-38 1.42332e-38 1.43631e-38 1.44788e-38 1.45565e-38 
100.00000   3.83732e-40 1.03291e-39 2.47507e-39 2.83341e-39 3.01453e-39 3.03134e-39 3.05212e-39 3.06671e-39 

          4
          150.0
  0.00001   5.39696e-40 2.61002e-39 8.03730e-39 7.63483e-38 5.89138e-37 1.14633e-36 5.37079e-36 3.10372e-34 
  0.00010   5.39773e-39 2.60777e-38 8.03453e-38 7.62805e-37 5.81184e-36 1.11859e-35 4.73520e-35 1.42631e-33 
  0.00100   5.39909e-38 2.61796e-37 8.03642e-37 7.60975e-36 5.64198e-35 1.06210e-34 4.00185e-34 8.94141e-33 
  0.01000   5.39867e-37 2.61455e-36 8.01260e-36 7.25842e-35 4.30337e-34 7.55810e-34 2.37611e-33 3.98765e-32 
  0.10000   5.28797e-36 2.45428e-35 6.75381e-35 4.34145e-34 2.25221e-33 3.98289e-33 9.60733e-33 2.55829e-32 
  1.00000   2.27450e-35 1.01077e-34 4.35923e-34 1.43175e-33 2.42241e-33 2.68438e-33 3.14196e-33 3.77268e-33 
 10.00000   2.85380e-35 2.02665e-34 6.93997e-34 9.26980e-34 9.54076e-34 9.60255e-34 9.67542e-34 9.72907e-34 
100.00000   1.80196e-35 1.11275e-34 2.35381e-34 2.63706e-34 2.74696e-34 2.75783e-34 2.77154e-34 2.78202e-34 

          4
          200.0
  0.00001   1.25269e-37 5.59821e-37 1.74224e-36 1.65939e-35 1.26917e-34 2.44119e-34 1.21130e-33 1.06180e-31 
  0.00010   1.25321e-36 5.58199e-36 1.74334e-35 1.65872e-34 1.26076e-33 2.39830e-33 1.07261e-32 3.84759e-31 
  0.00100   1.25221e-35 5.61953e-35 1.74277e-34 1.65845e-33 1.24342e-32 2.31721e-32 9.00160e-32 1.91359e-30 
  0.01000   1.25300e-34 5.61242e-34 1.74014e-33 1.61728e-32 1.02181e-31 1.73045e-31 4.94192e-31 8.74632e-30 
  0.10000   1.24088e-33 5.43133e-33 1.52296e-32 9.21415e-32 5.00367e-31 8.84777e-31 2.16810e-30 6.62055e-30 
  1.00000   6.90952e-33 2.99862e-32 9.14142e-32 3.35663e-31 6.04484e-31 6.91953e-31 8.24229e-31 1.00713e-30 
 10.00000   7.60824e-33 6.43676e-32 1.71599e-31 2.13588e-31 2.24114e-31 2.26920e-31 2.28569e-31 2.29659e-31 
100.00000   4.89071e-33 4.28557e-32 6.81422e-32 7.55400e-32 7.74966e-32 7.77633e-32 7.80837e-32 7.83293e-32 

          4
          250.0
  0.00001   3.95710e-36 1.26922e-35 4.11923e-35 4.05689e-34 2.98702e-33 5.65269e-33 3.04116e-32 3.49717e-30 
  0.00010   3.97479e-35 1.26810e-34 4.11805e-34 4.05590e-33 2.97047e-32 5.57864e-32 2.68295e-31 1.05397e-29 
  0.00100   3.98051e-34 1.26914e-33 4.11866e-33 4.05281e-32 2.94275e-31 5.45372e-31 2.23749e-30 4.69222e-29 
  0.01000   3.97988e-33 1.26884e-32 4.11241e-32 3.97290e-31 2.55397e-30 4.41197e-30 1.44554e-29 2.03707e-28 
  0.10000   3.93711e-32 1.23670e-31 3.73171e-31 2.59426e-30 1.18652e-29 2.06545e-29 5.09305e-29 1.71128e-28 
  1.00000   2.34914e-31 8.02169e-31 2.12536e-30 8.11877e-30 1.52897e-29 1.77904e-29 2.17329e-29 2.77123e-29 
 10.00000   2.84394e-31 1.66417e-30 4.37241e-30 5.21954e-30 5.55896e-30 5.59403e-30 5.65945e-30 5.69551e-30 
100.00000   1.95359e-31 1.44975e-30 1.92615e-30 2.13302e-30 2.15356e-30 2.15658e-30 2.16051e-30 2.16353e-30 

          4
          300.0
  0.00001   3.48304e-35 9.88473e-35 3.19232e-34 3.25360e-33 2.30523e-32 4.36070e-32 2.45328e-31 3.47329e-29 
  0.00010   3.47370e-34 9.86838e-34 3.19126e-33 3.25090e-32 2.28449e-31 4.28776e-31 2.13250e-30 8.89797e-29 
  0.00100   3.47837e-33 9.88026e-33 3.19068e-32 3.24910e-31 2.26293e-30 4.19882e-30 1.80042e-29 3.90460e-28 
  0.01000   3.47704e-32 9.87621e-32 3.18691e-31 3.18609e-30 2.00716e-29 3.54876e-29 1.28977e-28 1.55459e-27 
  0.10000   3.46198e-31 9.68463e-31 2.94294e-30 2.30648e-29 9.36507e-29 1.56681e-28 3.94325e-28 1.40235e-27 
  1.00000   2.39662e-30 7.12902e-30 1.65940e-29 6.34756e-29 1.24717e-28 1.46503e-28 1.81665e-28 2.39742e-28 
 10.00000   3.59376e-30 1.46434e-29 3.48339e-29 4.18811e-29 4.46713e-29 4.49797e-29 4.55695e-29 4.61102e-29 
100.00000   2.43995e-30 1.23764e-29 1.67718e-29 1.86014e-29 1.92190e-29 1.93108e-29 1.93848e-29 1.94415e-29 

          4
          350.0
  0.00001   1.54667e-34 4.03622e-34 1.32929e-33 1.37142e-32 9.36339e-32 1.82453e-31 1.07261e-30 1.77838e-28 
  0.00010   1.54683e-33 4.03616e-33 1.32920e-32 1.36936e-31 9.24394e-31 1.76931e-30 8.84920e-30 3.89998e-28 
  0.00100   1.54731e-32 4.03507e-32 1.32901e-31 1.36813e-30 9.14358e-30 1.72123e-29 7.54733e-29 1.70456e-27 
  0.01000   1.54679e-31 4.03102e-31 1.32777e-30 1.33869e-29 8.23302e-29 1.47083e-28 5.67874e-28 6.32653e-27 
  0.10000   1.53515e-30 3.97471e-30 1.23175e-29 1.02057e-28 4.44258e-28 6.46804e-28 1.61488e-27 5.97961e-27 
  1.00000   1.16355e-29 3.17358e-29 7.25598e-29 2.61523e-28 5.29490e-28 6.23450e-28 7.91974e-28 1.06004e-27 
 10.00000   2.18449e-29 7.06021e-29 1.42383e-28 1.76700e-28 1.87727e-28 1.89718e-28 1.93349e-28 1.95928e-28 
100.00000   1.46949e-29 5.44447e-29 7.54036e-29 8.44576e-29 8.84517e-29 8.88824e-29 8.92271e-29 8.94913e-29 

          4
          400.0
  0.00001   4.56189e-34 1.10277e-33 3.69356e-33 3.88781e-32 2.59488e-31 5.13345e-31 3.09019e-30 5.96972e-28 
  0.00010   4.56369e-33 1.10332e-32 3.69420e-32 3.87697e-31 2.54751e-30 4.92263e-30 2.51246e-29 1.16645e-27 
  0.00100   4.56797e-32 1.10287e-31 3.69403e-31 3.87310e-30 2.51238e-29 4.75640e-29 2.06984e-28 4.92593e-27 
  0.01000   4.56615e-31 1.10289e-30 3.68947e-30 3.78455e-29 2.25668e-28 4.08444e-28 1.63180e-27 1.75402e-26 
  0.10000   4.53154e-30 1.08825e-29 3.45284e-29 2.94601e-28 1.37601e-27 1.97235e-27 4.45709e-27 1.70401e-26 
  1.00000   3.42811e-29 9.19371e-29 2.13712e-28 7.30015e-28 1.49890e-27 1.77575e-27 2.28507e-27 3.08060e-27 
 10.00000   8.08336e-29 2.21597e-28 3.90328e-28 5.00596e-28 5.28348e-28 5.36393e-28 5.47665e-28 5.58153e-28 
100.00000   5.49470e-29 1.62096e-28 2.23711e-28 2.56106e-28 2.67361e-28 2.68504e-28 2.69547e-28 2.70306e-28 

          4
          600.0
  0.00001   3.29478e-33 8.12890e-33 2.95140e-32 3.22866e-31 2.07308e-30 4.22255e-30 2.95727e-29 1.00537e-26 
  0.00010   3.30259e-32 8.14303e-32 2.94988e-31 3.20377e-30 1.97447e-29 3.86507e-29 2.15691e-28 1.40395e-26 
  0.00100   3.30404e-31 8.15101e-31 2.94977e-30 3.18920e-29 1.91216e-28 3.61287e-28 1.71256e-27 4.73433e-26 
  0.01000   3.30501e-30 8.15447e-30 2.94800e-29 3.11419e-28 1.76228e-27 3.22141e-27 1.39108e-26 1.63095e-25 
  0.10000   3.30022e-29 8.09948e-29 2.81576e-28 2.59681e-27 1.29845e-26 2.00244e-26 4.40177e-26 1.51420e-25 
  1.00000   3.21722e-28 7.44745e-28 2.08708e-27 6.74246e-27 1.31134e-26 1.58296e-26 2.12896e-26 2.82224e-26 
 10.00000   1.26063e-27 2.46256e-27 3.36340e-27 4.18982e-27 4.52453e-27 4.60038e-27 4.76168e-27 4.87582e-27 
100.00000   9.23561e-28 1.73538e-27 2.14053e-27 2.61245e-27 2.69020e-27 2.69740e-27 2.70628e-27 2.71280e-27 

          5
          100.0
  0.00001   2.35495e-45 2.40915e-45 5.46674e-45 4.28608e-44 2.84742e-43 5.31667e-43 2.30701e-42 6.31257e-41 
  0.00010   2.33219e-45 2.42447e-45 5.38626e-44 4.28951e-43 2.84457e-42 5.31070e-42 2.30474e-41 6.19844e-40 
  0.00100   2.05827e-45 9.82487e-45 5.39839e-43 4.28523e-42 2.83891e-41 5.29532e-41 2.29169e-40 5.87612e-39 
  0.01000   1.47278e-45 9.73908e-44 5.32998e-42 4.21174e-41 2.70085e-40 4.86444e-40 1.95636e-39 2.20137e-38 
  0.10000   1.47329e-44 9.28067e-43 5.03184e-41 3.47637e-40 1.58364e-39 2.42106e-39 4.97157e-39 2.25188e-38 
  1.00000   1.41858e-43 4.87599e-42 2.33146e-40 8.39808e-40 1.43507e-39 2.05426e-39 3.97525e-39 8.57054e-39 
 10.00000   7.05895e-43 1.21955e-41 2.93855e-40 7.04840e-40 1.98300e-39 2.37353e-39 2.93865e-39 3.45496e-39 
100.00000   2.16618e-42 1.55539e-41 1.05189e-40 4.22700e-40 8.63634e-40 9.72190e-40 1.13311e-39 1.25685e-39 

          5
          150.0
  0.00001   2.85016e-42 5.74302e-41 5.04527e-40 4.69529e-39 3.08242e-38 6.15006e-38 3.10113e-37 6.29444e-36 
  0.00010   2.85015e-41 5.74301e-40 5.04535e-39 4.69431e-38 3.06184e-37 6.07148e-37 2.93522e-36 5.46351e-35 
  0.00100   2.85005e-40 5.74153e-39 5.05078e-38 4.69235e-37 3.04957e-36 6.02780e-36 2.86119e-35 5.05410e-34 
  0.01000   2.84581e-39 5.73725e-38 5.04696e-37 4.66121e-36 2.89034e-35 5.53407e-35 2.30632e-34 2.22822e-33 
  0.10000   2.84421e-38 5.65948e-37 4.90543e-36 3.79685e-35 1.66494e-34 2.63633e-34 5.47357e-34 4.12720e-33 
  1.00000   2.60192e-37 3.45533e-36 3.01224e-35 8.86417e-35 2.74661e-34 3.98845e-34 7.32655e-34 1.58774e-33 
 10.00000   8.31567e-37 6.14294e-36 3.29473e-35 1.57783e-34 3.10954e-34 3.57727e-34 3.95780e-34 4.51345e-34 
100.00000   1.65608e-36 5.27579e-36 1.27367e-35 9.61388e-35 1.49403e-34 1.60385e-34 1.75209e-34 1.86206e-34 

          5
          200.0
  0.00001   3.78989e-39 3.52766e-38 1.60215e-37 1.45209e-36 9.79038e-36 1.95517e-35 1.13181e-34 2.77008e-33 
  0.00010   3.80175e-38 3.52745e-37 1.60218e-36 1.45215e-35 9.75596e-35 1.93018e-34 1.03304e-33 1.63600e-32 
  0.00100   3.80171e-37 3.52748e-36 1.60541e-35 1.45176e-34 9.73725e-34 1.91562e-33 9.84856e-33 1.39598e-31 
  0.01000   3.79867e-36 3.52668e-35 1.59898e-34 1.44744e-33 9.46182e-33 1.79521e-32 7.65615e-32 6.91217e-31 
  0.10000   3.79104e-35 3.50139e-34 1.57585e-33 1.22699e-32 5.55563e-32 8.68583e-32 2.04702e-31 1.67891e-30 
  1.00000   3.49244e-34 2.46689e-33 8.51197e-33 3.39556e-32 1.14977e-31 1.64754e-31 3.00854e-31 5.92320e-31 
 10.00000   1.01721e-33 3.99540e-33 8.85929e-33 6.46888e-32 1.06505e-31 1.21490e-31 1.24921e-31 1.44307e-31 
100.00000   1.28834e-33 2.56542e-33 7.25730e-33 4.00342e-32 5.48950e-32 5.76037e-32 6.11660e-32 6.36246e-32 

          5
          250.0
  0.00001   2.45560e-37 1.22065e-36 4.79173e-36 4.18178e-35 2.88350e-34 6.21529e-34 3.60724e-33 1.65841e-31 
  0.00010   2.45301e-36 1.22208e-35 4.79183e-35 4.18205e-34 2.87369e-33 6.12974e-33 3.19296e-32 5.55574e-31 
  0.00100   2.45218e-35 1.22027e-34 4.79277e-34 4.18333e-33 2.86759e-32 6.07970e-32 2.97800e-31 4.08544e-30 
  0.01000   2.45224e-34 1.22145e-33 4.79403e-33 4.17750e-32 2.81037e-31 5.77450e-31 2.32133e-30 2.11751e-29 
  0.10000   2.45070e-33 1.21802e-32 4.72017e-32 3.66485e-31 1.75042e-30 2.75832e-30 7.48565e-30 5.92982e-29 
  1.00000   2.27764e-32 9.57847e-32 2.66300e-31 1.17053e-30 4.15374e-30 5.83466e-30 1.05391e-29 1.99194e-29 
 10.00000   7.31955e-32 1.57204e-31 3.69580e-31 2.31190e-30 3.29808e-30 3.49788e-30 3.74442e-30 4.18944e-30 
100.00000   6.48953e-32 9.67249e-32 3.47643e-31 1.36554e-30 1.73479e-30 1.79869e-30 1.87854e-30 1.93188e-30 

          5
          300.0
  0.00001   3.61748e-36 1.03799e-35 4.30557e-35 3.68085e-34 2.63926e-33 5.80331e-33 3.49148e-32 2.54527e-30 
  0.00010   3.61971e-35 1.03850e-34 4.32061e-34 3.68031e-33 2.62639e-32 5.69912e-32 2.93876e-31 6.90914e-30 
  0.00100   3.61840e-34 1.03822e-33 4.30552e-33 3.68017e-32 2.61919e-31 5.64172e-31 2.67374e-30 3.77991e-29 
  0.01000   3.61758e-33 1.03708e-32 4.30306e-32 3.67684e-31 2.57645e-30 5.39565e-30 2.09914e-29 2.23107e-28 
  0.10000   3.62178e-32 1.03451e-31 4.26058e-31 3.33742e-30 1.65438e-29 2.63536e-29 7.75150e-29 6.09783e-28 
  1.00000   3.41417e-31 8.75979e-31 2.53265e-30 1.20635e-29 4.24437e-29 6.06798e-29 1.07583e-28 1.94258e-28 
 10.00000   1.02879e-30 1.53693e-30 5.33333e-30 2.26995e-29 2.95249e-29 3.09017e-29 3.37281e-29 3.69980e-29 
100.00000   7.82614e-31 1.20244e-30 4.46450e-30 1.34386e-29 1.61888e-29 1.66450e-29 1.71861e-29 1.75338e-29 

          5
          350.0
  0.00001   2.12911e-35 4.79086e-35 1.92156e-34 1.65088e-33 1.23597e-32 2.73743e-32 1.77846e-31 1.68568e-29 
  0.00010   2.13064e-34 4.79194e-34 1.91917e-33 1.65071e-32 1.22796e-31 2.66334e-31 1.37738e-30 4.09147e-29 
  0.00100   2.13066e-33 4.79112e-33 1.91990e-32 1.65041e-31 1.22372e-30 2.62349e-30 1.20666e-29 1.90386e-28 
  0.01000   2.13036e-32 4.79070e-32 1.92701e-31 1.64931e-30 1.20559e-29 2.50917e-29 9.48128e-29 1.20748e-27 
  0.10000   2.12944e-31 4.77694e-31 1.91052e-30 1.52817e-29 7.79169e-29 1.24859e-28 3.93011e-28 3.07791e-27 
  1.00000   2.01614e-30 4.03901e-30 1.21166e-29 6.12749e-29 2.16806e-28 3.10211e-28 5.45282e-28 9.58324e-28 
 10.00000   5.53906e-30 7.14222e-30 3.16510e-29 1.07182e-28 1.33583e-28 1.39934e-28 1.51656e-28 1.65543e-28 
100.00000   4.21878e-30 7.71604e-30 2.67559e-29 6.51051e-29 7.53378e-29 7.69229e-29 7.88093e-29 7.98049e-29 

          5
          400.0
  0.00001   6.87242e-35 1.44858e-34 5.60823e-34 4.87095e-33 3.75439e-32 8.41590e-32 5.89675e-31 6.72392e-29 
  0.00010   6.87897e-34 1.44855e-33 5.60710e-33 4.87112e-32 3.72360e-31 8.09843e-31 4.28145e-30 1.50252e-28 
  0.00100   6.89325e-33 1.44811e-32 5.60727e-32 4.87004e-31 3.70706e-30 7.91328e-30 3.58817e-29 6.22160e-28 
  0.01000   6.86676e-32 1.44787e-31 5.60688e-31 4.86546e-30 3.65475e-29 7.52621e-29 2.79037e-28 4.02220e-27 
  0.10000   6.88261e-31 1.44485e-30 5.56611e-30 4.54697e-29 2.36849e-28 3.83646e-28 1.24045e-27 1.00075e-26 
  1.00000   6.54088e-30 1.23491e-29 3.75450e-29 1.97494e-28 7.18519e-28 1.02934e-27 1.76472e-27 3.00664e-27 
 10.00000   1.74557e-29 2.01746e-29 1.21214e-28 3.21792e-28 3.97629e-28 4.20392e-28 4.53476e-28 4.85686e-28 
100.00000   1.44494e-29 3.09960e-29 9.87227e-29 2.02541e-28 2.27411e-28 2.30875e-28 2.35269e-28 2.36910e-28 

          5
          600.0
  0.00001   5.37247e-34 1.47817e-33 4.78659e-33 4.28196e-32 3.54639e-31 8.14741e-31 7.05763e-30 1.60666e-27 
  0.00010   5.37264e-33 1.47608e-32 4.78731e-32 4.28103e-31 3.51111e-30 7.74481e-30 4.78695e-29 2.46166e-27 
  0.00100   5.37363e-32 1.47944e-31 4.78576e-31 4.28066e-30 3.47297e-29 7.31887e-29 3.40660e-28 7.94491e-27 
  0.01000   5.37203e-31 1.48044e-30 4.78724e-30 4.27915e-29 3.41884e-28 6.82435e-28 2.52488e-27 4.64339e-26 
  0.10000   5.36968e-30 1.48006e-29 4.76038e-29 4.08868e-28 2.35291e-27 3.85100e-27 1.23239e-26 1.28569e-25 
  1.00000   5.15428e-29 1.32009e-28 3.51151e-28 2.10251e-27 9.23246e-27 1.32226e-26 2.20215e-26 3.49148e-26 
 10.00000   1.63443e-28 2.77218e-28 1.80198e-27 3.26142e-27 4.07629e-27 4.26564e-27 4.50844e-27 4.67743e-27 
100.00000   2.07863e-28 6.50822e-28 1.52342e-27 2.15096e-27 2.20349e-27 2.20861e-27 2.38729e-27 3.00189e-27 

          6
          100.0
  0.00001   8.87589e-45 8.59999e-44 9.73350e-43 8.40363e-42 6.38309e-41 1.16550e-40 4.88577e-40 1.42590e-38 
  0.00010   8.85654e-44 8.60147e-43 9.73317e-42 8.31533e-41 6.08073e-40 1.08624e-39 4.24603e-39 1.16123e-37 
  0.00100   8.87006e-43 8.59818e-42 9.72381e-41 8.18984e-40 5.73285e-39 1.01030e-38 3.69046e-38 1.10139e-36 
  0.01000   8.85796e-42 8.55189e-41 9.65109e-40 7.30713e-39 4.62423e-38 8.24171e-38 3.10017e-37 4.78770e-36 
  0.10000   8.63888e-41 6.95854e-40 8.57580e-39 5.52938e-38 3.10078e-37 5.04442e-37 1.11148e-36 2.93937e-36 
  1.00000   3.26412e-40 1.19922e-39 6.23692e-38 1.73778e-37 2.83767e-37 3.18805e-37 3.74036e-37 4.29307e-37 
 10.00000   3.25519e-40 1.68810e-39 7.17496e-38 1.25676e-37 1.33051e-37 1.33764e-37 1.34694e-37 1.35407e-37 
100.00000   1.33263e-40 1.72477e-39 2.27470e-38 2.62741e-38 2.70153e-38 2.72392e-38 2.78137e-38 2.80784e-38 

          6
          150.0
  0.00001   4.33323e-40 9.71366e-39 5.64913e-38 5.63763e-37 4.58719e-36 9.08767e-36 4.47347e-35 1.35631e-33 
  0.00010   4.33576e-39 9.70578e-38 5.64558e-37 5.51985e-36 3.99180e-35 7.12161e-35 2.88124e-34 7.62141e-33 
  0.00100   4.33542e-38 9.70065e-37 5.64252e-36 5.41807e-35 3.64498e-34 6.28913e-34 2.30805e-33 6.16238e-32 
  0.01000   4.33301e-37 9.66043e-36 5.60183e-35 4.86172e-34 2.79808e-33 4.78169e-33 1.86578e-32 3.10724e-31 
  0.10000   4.20660e-36 8.17654e-35 4.85373e-34 3.41411e-33 1.96819e-32 3.22539e-32 7.61466e-32 2.25471e-31 
  1.00000   1.76363e-35 2.79863e-34 3.73709e-33 1.15326e-32 2.07828e-32 2.39039e-32 2.85493e-32 3.37722e-32 
 10.00000   2.12850e-35 4.81860e-34 5.41787e-33 8.87825e-33 9.53932e-33 9.59534e-33 9.66842e-33 9.72443e-33 
100.00000   2.97465e-35 4.81434e-34 2.21752e-33 2.55521e-33 2.60922e-33 2.61742e-33 2.62811e-33 2.63631e-33 

          6
          200.0
  0.00001   1.14151e-37 3.25174e-36 1.35428e-35 1.40766e-34 1.18641e-33 2.79629e-33 2.27431e-32 7.89625e-31 
  0.00010   1.14111e-36 3.25207e-35 1.35395e-34 1.38758e-33 1.05078e-32 2.09681e-32 9.36834e-32 2.08024e-30 
  0.00100   1.14111e-35 3.26040e-34 1.35357e-33 1.36729e-32 9.33945e-32 1.66283e-31 5.92228e-31 1.36214e-29 
  0.01000   1.14093e-34 3.25354e-33 1.34719e-32 1.23660e-31 7.18078e-31 1.21202e-30 4.24595e-30 7.33191e-29 
  0.10000   1.11651e-33 2.77400e-32 1.15099e-31 8.12232e-31 4.56801e-30 7.38738e-30 1.86747e-29 5.89610e-29 
  1.00000   4.43052e-33 1.52645e-31 8.09341e-31 2.80996e-30 5.36343e-30 6.23414e-30 7.70073e-30 9.30080e-30 
 10.00000   7.30781e-33 2.83226e-31 1.40960e-30 2.18810e-30 2.34741e-30 2.36092e-30 2.37854e-30 2.39205e-30 
100.00000   1.83659e-32 2.33377e-31 6.47974e-31 7.65324e-31 7.90224e-31 7.92663e-31 7.95846e-31 7.98285e-31 

          6
          250.0
  0.00001   4.16885e-36 9.86977e-35 3.61168e-34 3.91139e-33 3.13606e-32 8.06862e-32 9.90856e-31 3.86952e-29 
  0.00010   4.17256e-35 9.87392e-34 3.61297e-33 3.85808e-32 2.83827e-31 6.32601e-31 3.58158e-30 7.11247e-29 
  0.00100   4.17317e-34 9.87037e-33 3.61186e-32 3.80975e-31 2.56304e-30 4.93141e-30 1.82526e-29 3.49929e-28 
  0.01000   4.17226e-33 9.87186e-32 3.60027e-31 3.50934e-30 1.99543e-29 3.50570e-29 1.23562e-28 1.83313e-27 
  0.10000   4.07444e-32 8.99488e-31 3.15516e-30 2.35090e-29 1.11255e-28 1.78821e-28 4.75305e-28 1.58593e-27 
  1.00000   1.71868e-31 5.89151e-30 1.94963e-29 7.20160e-29 1.43449e-28 1.66741e-28 2.10089e-28 2.60860e-28 
 10.00000   3.50145e-31 1.25883e-29 3.73451e-29 5.63566e-29 5.97901e-29 6.01422e-29 6.07825e-29 6.12953e-29 
100.00000   8.87302e-31 9.05957e-30 1.85175e-29 2.27031e-29 2.33965e-29 2.34625e-29 2.35485e-29 2.36145e-29 

          6
          300.0
  0.00001   5.18548e-35 8.72544e-34 3.17014e-33 3.60646e-32 2.73810e-31 7.26549e-31 1.32913e-29 6.40463e-28 
  0.00010   5.18170e-34 8.73368e-33 3.16954e-32 3.56126e-31 2.48636e-30 5.75372e-30 4.02049e-29 8.81289e-28 
  0.00100   5.18365e-33 8.72889e-32 3.16845e-31 3.51017e-30 2.23462e-29 4.55872e-29 1.90279e-28 2.95739e-27 
  0.01000   5.18275e-32 8.72513e-31 3.15910e-30 3.26979e-29 1.81635e-28 3.35265e-28 1.20435e-27 1.48677e-26 
  0.10000   5.05933e-31 8.38384e-30 2.80635e-29 2.18539e-28 9.11239e-28 1.43356e-27 3.89266e-27 1.35586e-26 
  1.00000   3.02758e-30 6.34929e-29 1.62859e-28 6.00587e-28 1.22226e-27 1.43453e-27 1.84328e-27 2.31213e-27 
 10.00000   5.93421e-30 1.33790e-28 3.16561e-28 4.70248e-28 4.90908e-28 4.96282e-28 5.03411e-28 5.08926e-28 
100.00000   1.18554e-29 1.00004e-28 1.66192e-28 2.09616e-28 2.15797e-28 2.16349e-28 2.17069e-28 2.17621e-28 

          6
          350.0
  0.00001   3.31112e-34 3.87736e-33 1.44749e-32 1.69013e-31 1.26307e-30 3.37710e-30 8.01644e-29 5.10816e-27 
  0.00010   3.31083e-33 3.87791e-32 1.44594e-31 1.66391e-30 1.14617e-29 2.67322e-29 2.13093e-28 5.92718e-27 
  0.00100   3.31066e-32 3.88010e-31 1.44634e-30 1.63451e-29 1.01037e-28 2.10738e-28 1.01955e-27 1.42066e-26 
  0.01000   3.31013e-31 3.87743e-30 1.44347e-29 1.53767e-28 8.55232e-28 1.66128e-27 6.13789e-27 6.40692e-26 
  0.10000   3.23591e-30 3.75339e-29 1.30635e-28 1.07820e-27 4.39297e-27 6.33853e-27 1.67079e-26 6.00631e-26 
  1.00000   2.25340e-29 3.18814e-28 7.60231e-28 2.63864e-27 5.44269e-27 6.47256e-27 8.35785e-27 1.07180e-26 
 10.00000   4.87366e-29 6.55306e-28 1.43809e-27 2.03867e-27 2.13634e-27 2.16137e-27 2.19067e-27 2.22343e-27 
100.00000   7.56845e-29 5.36485e-28 7.74973e-28 9.95145e-28 1.02297e-27 1.02538e-27 1.02852e-27 1.03093e-27 

          6
          400.0
  0.00001   1.31517e-33 1.16043e-32 4.33281e-32 5.19128e-31 3.83498e-30 1.01365e-29 2.98735e-28 2.37241e-26 
  0.00010   1.31470e-32 1.16165e-31 4.33484e-31 5.09719e-30 3.47270e-29 8.01539e-29 7.20771e-28 2.62005e-26 
  0.00100   1.31545e-31 1.16130e-30 4.32723e-30 4.99795e-29 3.06384e-28 6.44632e-28 3.48195e-27 4.78712e-26 
  0.01000   1.31504e-30 1.16034e-29 4.32022e-29 4.71349e-28 2.63229e-27 5.27596e-27 2.05796e-26 1.86258e-25 
  0.10000   1.28883e-29 1.12604e-28 3.96977e-28 3.54653e-27 1.38855e-26 2.06390e-26 4.81445e-26 1.76509e-25 
  1.00000   9.71180e-29 9.73343e-28 2.37662e-27 7.83146e-27 1.60177e-26 1.92324e-26 2.52053e-26 3.25341e-26 
 10.00000   2.37367e-28 2.13056e-27 4.18321e-27 5.89925e-27 6.25410e-27 6.33336e-27 6.46606e-27 6.57681e-27 
100.00000   3.02045e-28 1.82716e-27 2.39442e-27 3.10821e-27 3.19344e-27 3.20063e-27 3.21001e-27 3.21720e-27 

          6
          600.0
  0.00001   2.61665e-32 1.13396e-31 4.37428e-31 5.48848e-30 3.96452e-29 1.04324e-28 5.48779e-27 7.92706e-25 
  0.00010   2.61601e-31 1.13400e-30 4.37172e-30 5.33776e-29 3.55137e-28 8.25426e-28 1.17891e-26 8.05169e-25 
